t_id,probability
19778,0.5172524405116851
21465,0.5346314766846719
25493,0.4751128834347006
8272,0.47660589348762616
24140,0.5436105231191524
633,0.4923287466098063
30355,0.5462076832230005
13873,0.528855933348339
2835,0.5237084765951704
11453,0.5507753727250746
9035,0.4627064682753046
19391,0.5162991222553001
16637,0.49017288419092797
1644,0.5134540728802979
2404,0.5507300471115079
13152,0.5371219252571099
18352,0.46830672597829615
3503,0.5004230915274197
16219,0.4736410751486681
5372,0.44072763065140375
9849,0.5243536716189897
9688,0.49834804010933115
10470,0.5537837237885617
25916,0.5291700878343133
21486,0.5074648598948691
8827,0.5318172457119745
29318,0.5587288109520868
24955,0.5096853799086297
15945,0.5537007521531762
13362,0.5345880253486437
17559,0.5363854691055578
22055,0.4972760747449633
27144,0.5184762365861398
6312,0.48228390442725794
9684,0.5372476607861836
16769,0.5211364751650334
19850,0.5622551054338025
7779,0.526372686132872
9906,0.43360394373696415
30553,0.5305739536377503
29716,0.5031052839185648
23374,0.49965206345112956
5150,0.47315256152085655
16089,0.5056142499330645
29349,0.5379226231446691
20046,0.54660794750467
3795,0.5051300177627915
9378,0.45670501319652146
7030,0.4698913536143997
19027,0.5126535176699851
30371,0.4608029271249706
23582,0.5414722788747497
830,0.49211352623722765
31362,0.49111933680120573
28815,0.560428854638827
2661,0.5008428092959013
24581,0.4655457376750636
30986,0.5290011244466292
10684,0.5160285999948141
25635,0.4901016049748316
10469,0.5106105345214491
22246,0.5362560197828901
7112,0.4589321129652103
2759,0.5315846203813291
29498,0.5056019998702285
5212,0.4738903763739545
8130,0.5052798251485965
10850,0.5300286348766543
25922,0.4704985055635549
4607,0.5057972811677037
4270,0.5132486908377349
2402,0.4825482089901403
27879,0.4837845573196407
28549,0.5036109382068132
18434,0.5026981653844601
12787,0.5065439069961007
23137,0.48628351713998647
85,0.5259502068245832
2130,0.5595162950228235
24702,0.5435062813578752
24505,0.5276518047833372
22785,0.4949231958545684
11885,0.5115662446862023
24785,0.5031880655874511
9321,0.5089698544605056
16499,0.5255406375109078
23628,0.48338984248984274
282,0.5196689933872284
19210,0.496234353075236
13650,0.47607588012358587
19738,0.5090549450876533
25262,0.49368530410086675
17176,0.4809411941361816
2571,0.49239227424782855
31215,0.5258961206429464
26821,0.4852225871114784
20109,0.47447091041093903
8962,0.4544187721467118
17157,0.4898621429917268
22695,0.49330691165181967
26799,0.5096569808291193
30010,0.5335088688667042
16360,0.5030882714855552
16021,0.48838340973972266
16413,0.5242963016160913
18949,0.5268321812548585
21361,0.5121700983678901
20110,0.47120733146474486
7966,0.5591247781021135
6877,0.45628661931239495
19291,0.4832164899771259
31016,0.5199154969356163
22405,0.4803088822904357
18383,0.4393714357767563
190,0.5121769913233795
148,0.46290312598528005
11573,0.5419686889696436
14691,0.5477728899292149
7169,0.480585582331206
16804,0.49251051946509405
19714,0.5036910521724136
14254,0.5030317834998942
23408,0.48450486369044427
16451,0.496724511167276
9644,0.47273158244210345
5289,0.5054617077254017
17049,0.5320092326635444
24749,0.48299029075447675
3228,0.5467730444216016
14616,0.5078764490797593
31698,0.5125119673089601
3754,0.5494490086190923
11290,0.45749370792367294
16119,0.5099672929163659
24834,0.49644755194596
29632,0.5145276464572388
31726,0.5059344324242924
31399,0.5561628118526913
8109,0.5467612927821457
31485,0.4862219192672652
21485,0.5033752851308662
4247,0.48547008627417343
14182,0.4903399843863351
11063,0.4840297852630176
12823,0.502794891178162
2780,0.5501611227250685
8545,0.5183576276228299
29448,0.4804085585821718
9735,0.5166177665741486
6170,0.5193499966436468
6204,0.5527651877556969
21736,0.48124352779773677
18371,0.4447424175746404
27451,0.5032626999763634
18261,0.4964025482720358
16690,0.4846932581607653
19209,0.527167546493958
334,0.4974736299399224
13155,0.47080185680452724
17380,0.5473860484057801
2804,0.49845866180784126
24034,0.5176892508913153
29244,0.44720502076538965
12948,0.5096820306626598
24516,0.522986546077664
1099,0.520755716401853
22841,0.5333823541663304
22790,0.4900798270505855
29634,0.5217994643652765
30831,0.5017610666058376
18185,0.4930749593222343
16306,0.49470743501008907
24640,0.4735284579119359
19293,0.4935391325337141
1530,0.48711253345715083
13081,0.47724488663864045
10616,0.5007090382098163
1622,0.5508368643849669
30668,0.528143649356424
2502,0.512899799472563
5229,0.5186073961373473
1253,0.4979383153611555
16414,0.5124011895466667
28735,0.493486987929842
5942,0.5057200710361199
24999,0.5294976208915305
20013,0.5112373399800135
1269,0.48558495802646184
18124,0.518885635718184
22677,0.5211595132732921
19574,0.523086861557993
29903,0.5334112696240253
8508,0.45103007680565366
27086,0.5038843146818022
20667,0.5221125954686066
18422,0.4366334416106874
12895,0.5330467517332111
25871,0.505311245918867
4810,0.49555334244953314
15992,0.4914670536000431
5431,0.4968183320825662
5948,0.5225063442857054
21636,0.489294173878577
30325,0.5186481592563231
23662,0.4573004660628627
19906,0.5288551721510298
15924,0.48809721930706823
18165,0.5202732967670368
4201,0.5058954233953726
25474,0.4865396667221231
6106,0.46432479559839845
15608,0.5074297280149598
18915,0.46792112418186776
20193,0.49516536866687333
6307,0.4845223230049294
7597,0.49121081071628037
11789,0.4941463698794485
29362,0.5138683652298256
21286,0.5026424337551222
26333,0.4398517932018241
22957,0.4873292986708905
11985,0.5133715809013396
28604,0.4869045900366613
52,0.5086289521834825
3025,0.5049475799793267
4038,0.5517356195447412
16128,0.44968355895898454
6231,0.45774442719736097
10207,0.5155579908597997
14340,0.5403098132491819
13572,0.5036712445861501
8640,0.5186943723787635
187,0.5055344507682478
18488,0.500210493540577
13658,0.48573202398640675
20835,0.4904269035021996
1877,0.5218301745876555
438,0.4409284777203355
11657,0.5117907689060588
3116,0.48568442800808004
14365,0.46918024646799483
11435,0.4953179325401867
1874,0.5337633297595723
13459,0.549173621052935
26209,0.5323408943919635
30278,0.546360274645944
2094,0.5332142055767688
6746,0.531908610264173
13761,0.48492010014951914
29514,0.49755950695994516
26544,0.4608232256970301
9074,0.5186695191667382
23536,0.47850534774673814
15103,0.49897485722688867
28214,0.515345921803657
3550,0.5161156787081365
12655,0.48766847120377066
16530,0.5114983758151003
18492,0.5314849646604114
14871,0.5117195374172118
4742,0.5251276621674055
4148,0.5040595640447337
9011,0.5095460102356667
19310,0.470508301169834
26675,0.5146843158435009
19747,0.5265937728783299
17617,0.5155496103330609
4924,0.49966060844425314
17968,0.45508521186256423
27885,0.4407860060692543
31334,0.49678741931107007
9596,0.48424149282647255
10282,0.5135523653542081
20604,0.5025471457949313
25709,0.4846054938838329
2419,0.5376861713468425
14981,0.5016483198830259
29665,0.4886889164912384
3205,0.5190484116257847
19664,0.46928262327165304
19542,0.5081193409985865
19398,0.5242928747044783
25756,0.5233216485326305
27844,0.44536373896241704
29026,0.5059871710747181
20004,0.4834351445429568
25741,0.47619405946700466
12352,0.4987477074854995
9462,0.5402617006100682
16315,0.46348138567737035
20593,0.4631667131903955
15625,0.5151853118503409
29942,0.5196683249656961
9789,0.5227599478413589
28150,0.5156890475602598
