t_id,probability
19778,0.5101570717911373
21465,0.549949734738648
25493,0.5256175300949492
8272,0.49526726473293803
24140,0.5096338157780186
633,0.5175304609937084
30355,0.5264582488291109
13873,0.4922962820182207
2835,0.4590482097046109
11453,0.44615788539294177
9035,0.5229617084892662
19391,0.467217742107664
16637,0.4749372639782186
1644,0.4942711354053238
2404,0.4727237831526352
13152,0.4568534023964395
18352,0.4996644064147677
3503,0.5039572586348362
16219,0.5075054728933609
5372,0.49017634184441156
9849,0.4911838422413627
9688,0.502949618722744
10470,0.5101855731690305
25916,0.5292012315822296
21486,0.5356038742789162
8827,0.49123405614909205
29318,0.5077014149302004
24955,0.5183573854170274
15945,0.5204910360485463
13362,0.5400229957108797
17559,0.5333163641318228
22055,0.5143516219400196
27144,0.5275653197326191
6312,0.4930924354772461
9684,0.49687399317765535
16769,0.4921608254100713
19850,0.5119843670421944
7779,0.5347311697707123
9906,0.5049406681069301
30553,0.4707979365037958
29716,0.4513154327051822
23374,0.4972746471073053
5150,0.4985602254495851
16089,0.47760715247246416
29349,0.5199064763085897
20046,0.4928183066837439
3795,0.44963927399135895
9378,0.5597030444071556
7030,0.5277461650640745
19027,0.4922811228152483
30371,0.4768107909630157
23582,0.5298644626421377
830,0.5191676270770669
31362,0.481341234748065
28815,0.5499704667205836
2661,0.5150994508228683
24581,0.5106686476222349
30986,0.5090692349663735
10684,0.46721969528728696
25635,0.5274241839971392
10469,0.5009221058833843
22246,0.5237307223083352
7112,0.48666666685120386
2759,0.5304844182254572
29498,0.5181159470270675
5212,0.5099951847762286
8130,0.4873477625070193
10850,0.4954295286631032
25922,0.5261017889585142
4607,0.4958852674579655
4270,0.4845969386880309
2402,0.5088542090861025
27879,0.4941260123603397
28549,0.5137330338541504
18434,0.5108395270973002
12787,0.5098929793755685
23137,0.4853599189804509
85,0.4898686800207269
2130,0.4802561220084215
24702,0.4953697915723108
24505,0.5016563180547995
22785,0.45194128139303485
11885,0.5046524011107802
24785,0.5112872270810088
9321,0.49609479401415
16499,0.47249965283394874
23628,0.45031257561152593
282,0.5114738250150697
19210,0.4902645183987565
13650,0.4481882625427627
19738,0.5564559803495794
25262,0.5439121009929438
17176,0.5008626845372367
2571,0.5245514618751332
31215,0.5506923996650891
26821,0.4823584595294092
20109,0.47382377612980914
8962,0.49135505967835075
17157,0.4987528998217057
22695,0.549044412744122
26799,0.49625125294163586
30010,0.4847439256627645
16360,0.48363607579178636
16021,0.5513534591487231
16413,0.48916380121725134
18949,0.5305105934260712
21361,0.5169945821692374
20110,0.4947156599264356
7966,0.49731758916308505
6877,0.45194552417668843
19291,0.46923461446917103
31016,0.49028424880558896
22405,0.4854935100487838
18383,0.5336824319038679
190,0.527410896951609
148,0.5317419825006818
11573,0.5382524978145654
14691,0.5341811049055644
7169,0.4639247259621764
16804,0.504983153609183
19714,0.4677261229943292
14254,0.485137147042834
23408,0.5075578162491349
16451,0.5243502175657047
9644,0.4854950685328644
5289,0.5040374804735437
17049,0.4837364795456119
24749,0.46100019980754603
3228,0.4780673144006043
14616,0.5108946310226192
31698,0.50768586058675
3754,0.4953219542775937
11290,0.5085705310400298
16119,0.5047862858838288
24834,0.4800532002673246
29632,0.49715171204113756
31726,0.49969960949287473
31399,0.5213582497924284
8109,0.48617261909848664
31485,0.5075737480381577
21485,0.5008108523518173
4247,0.49623495513270405
14182,0.5405282224568108
11063,0.4826158434525791
12823,0.46386281985104755
2780,0.4914761781570761
8545,0.5344172901476605
29448,0.48285792006913786
9735,0.5136377680278957
6170,0.5199078288440349
6204,0.4931386122488086
21736,0.5099629396608114
18371,0.49558368662870295
27451,0.4770362776064121
18261,0.48946356733389895
16690,0.5468854862858071
19209,0.5259108987979693
334,0.5054346757984304
13155,0.4572084797910316
17380,0.455301483067815
2804,0.5104974361315101
24034,0.5278163518413869
29244,0.5266937757456327
12948,0.48216394752476494
24516,0.5124861786210995
1099,0.5431647038868491
22841,0.464719634478024
22790,0.517309116735998
29634,0.5120449712713003
30831,0.5260940361916405
18185,0.48367335466780914
16306,0.5052331871103622
24640,0.47432065531515893
19293,0.45231086477098703
1530,0.511992193225535
13081,0.5227963018545905
10616,0.4627573963384084
1622,0.48735768211433367
30668,0.509376899787745
2502,0.5561688634328835
5229,0.5487508168929414
1253,0.49549926427785057
16414,0.5182641487628334
28735,0.5211267758843401
5942,0.48519588024699134
24999,0.5182744805685263
20013,0.463544792373348
1269,0.4329156547804025
18124,0.5178634240687544
22677,0.4861039720293508
19574,0.5317184266377961
29903,0.5347911545519426
8508,0.5503052089546204
27086,0.4871483968434637
20667,0.5261477921670172
18422,0.5046374374215443
12895,0.5189754300479074
25871,0.5362396279981316
4810,0.5285302257664983
15992,0.5425386554466818
5431,0.5310101587004781
5948,0.48818248513844836
21636,0.48718638890195476
30325,0.495536023061656
23662,0.5005254439222859
19906,0.5134430291007498
15924,0.49828039272626184
18165,0.4999462833922819
4201,0.4741528102742612
25474,0.5145428701151455
6106,0.505612101747245
15608,0.47436868271586125
18915,0.5148466402747273
20193,0.4771227110424266
6307,0.481009493030454
7597,0.5347992302973255
11789,0.4878173850274181
29362,0.5151018172375402
21286,0.4961448262209321
26333,0.5121422628103874
22957,0.5023868389243866
11985,0.5257798076249172
28604,0.4981530153973594
52,0.5289402240302662
3025,0.4684484306029486
4038,0.5078880825606985
16128,0.5237066465279825
6231,0.530274876412826
10207,0.5009642821000261
14340,0.49401248988260554
13572,0.5177642904444095
8640,0.4436282924497976
187,0.5144242583140806
18488,0.5339937511242803
13658,0.5291673095047342
20835,0.513910458866727
1877,0.48469198284108117
438,0.5016079772388455
11657,0.5237271427378903
3116,0.4917373899797838
14365,0.46361630690256617
11435,0.5176158377935981
1874,0.5331889286892194
13459,0.5232646591320783
26209,0.4611849619039671
30278,0.42854846167397753
2094,0.5224433614934324
6746,0.5131561499317172
13761,0.5313362031614558
29514,0.5015992569706542
26544,0.5305507350281975
