t_id,probability
43947,0.4903399348258972
120972,0.5301547646522522
57596,0.6599152684211731
116425,0.47909408807754517
61340,0.5132845640182495
97899,0.7042809128761292
37704,0.1378585696220398
103966,0.5898288488388062
120474,0.3090129494667053
19003,0.6096529960632324
115927,0.49482250213623047
116733,0.5283861756324768
129221,0.32297375798225403
16127,0.6405289769172668
134098,0.43669813871383667
75262,0.6083629727363586
15306,0.5297341346740723
29815,0.5068725347518921
75867,0.6196462512016296
54052,0.5067141652107239
113818,0.5704463720321655
44139,0.5478888750076294
65063,0.5790735483169556
123867,0.4634058475494385
86220,0.4750339686870575
43963,0.42548060417175293
130293,0.4890215992927551
122928,0.4454224407672882
56544,0.4899635910987854
110947,0.5239611268043518
96069,0.48200806975364685
17165,0.5616431832313538
77684,0.5749325752258301
79630,0.48834750056266785
47618,0.6468543410301208
27915,0.4033975899219513
131369,0.5598514676094055
67315,0.7362533211708069
108752,0.31850549578666687
54347,0.5071656703948975
20636,0.5663584470748901
74730,0.46828389167785645
58451,0.5269302129745483
125015,0.5828226804733276
22240,0.5452001690864563
37248,0.4737466871738434
54678,0.38046300411224365
58923,0.5172165632247925
62325,0.5873081088066101
121283,0.272826611995697
65235,0.7965453863143921
115715,0.47283124923706055
93169,0.5434008836746216
68801,0.7214258313179016
42629,0.5051760673522949
124562,0.5769354701042175
2783,0.4895516633987427
9867,0.46172770857810974
41050,0.5104935765266418
52711,0.5322648286819458
75066,0.5658463835716248
33898,0.5576300024986267
65302,0.21105273067951202
52109,0.40942275524139404
56518,0.4603835344314575
47981,0.4636823832988739
77379,0.524275541305542
117259,0.37292927503585815
21940,0.6278415322303772
125627,0.5200217366218567
26068,0.6919969320297241
62824,0.4164583086967468
57056,0.4015910029411316
102774,0.5450534224510193
2647,0.5280203819274902
113179,0.5493270754814148
48367,0.4718797504901886
35497,0.46738201379776
10897,0.4120491147041321
62297,0.5018754005432129
41235,0.42964503169059753
41154,0.775584876537323
65981,0.43233922123908997
42049,0.4752601683139801
59096,0.5417265892028809
26197,0.5591940879821777
99832,0.4863605797290802
105392,0.4979678988456726
73062,0.5478900671005249
22187,0.5193101763725281
38916,0.5165618062019348
21096,0.44040313363075256
100942,0.4771912097930908
94667,0.1716698557138443
91437,0.5672730207443237
117200,0.5627177357673645
107704,0.25001999735832214
22929,0.5137141346931458
19582,0.7048510313034058
97213,0.3301927149295807
26729,0.4935084879398346
16221,0.5330246686935425
70347,0.5008639097213745
72968,0.4274958670139313
18620,0.5657726526260376
109673,0.43555310368537903
52125,0.614412248134613
57615,0.6904127597808838
42071,0.5090702176094055
68093,0.6200305223464966
1285,0.5247159600257874
85198,0.46113458275794983
18528,0.31660380959510803
129930,0.5278980135917664
43869,0.5017333030700684
71454,0.5788301825523376
100349,0.45696893334388733
5321,0.7924011945724487
127529,0.4069565236568451
36032,0.5675583481788635
123506,0.15041252970695496
10332,0.4499482214450836
71310,0.5601329207420349
103377,0.5452178716659546
119141,0.6068980693817139
15417,0.4898928701877594
56097,0.539442241191864
117614,0.4914191961288452
1725,0.5780531764030457
53227,0.44323796033859253
577,0.6661930680274963
81103,0.4302472472190857
9617,0.4174509346485138
46583,0.3033231198787689
55812,0.5146172642707825
130771,0.46819549798965454
49087,0.5270660519599915
77750,0.5094146728515625
132,0.6241956353187561
60518,0.8455119132995605
56570,0.33716046810150146
9393,0.5704964399337769
110128,0.5014179944992065
36271,0.4470219910144806
34918,0.5083991885185242
27173,0.4421711266040802
14810,0.35958975553512573
90124,0.5159474611282349
73613,0.48466113209724426
128491,0.4904716908931732
68558,0.4075629413127899
77584,0.5476870536804199
101264,0.6216378211975098
120654,0.4653180241584778
8059,0.5313125252723694
89858,0.4403265416622162
41186,0.5421305894851685
20555,0.5327631831169128
130774,0.5420082211494446
54705,0.4681404232978821
17297,0.3977054953575134
46464,0.5443697571754456
