t_id,probability
19778,0.5058066248893738
21465,0.44371819496154785
25493,0.45460933446884155
8272,0.570945680141449
24140,0.543491005897522
633,0.5075737237930298
30355,0.5271522402763367
13873,0.4913922846317291
2835,0.5507692694664001
11453,0.5557655692100525
9035,0.4437510669231415
19391,0.5073697566986084
16637,0.4355066120624542
1644,0.5722593665122986
2404,0.4735281467437744
13152,0.5234395265579224
18352,0.5073403120040894
3503,0.497823029756546
16219,0.5441195964813232
5372,0.6073828339576721
9849,0.4304910898208618
9688,0.5144872665405273
10470,0.5507223010063171
25916,0.5730331540107727
21486,0.49074944853782654
8827,0.5579869747161865
29318,0.4222474694252014
24955,0.5053819417953491
15945,0.5076802968978882
13362,0.47949862480163574
17559,0.42864692211151123
22055,0.43272265791893005
27144,0.5436007976531982
6312,0.44732466340065
9684,0.4230233132839203
16769,0.45088353753089905
19850,0.4795139729976654
7779,0.4792689085006714
9906,0.5316508412361145
30553,0.5286017656326294
29716,0.5029656291007996
23374,0.4047221839427948
5150,0.4890064299106598
16089,0.7285135388374329
29349,0.4803299903869629
20046,0.5216066241264343
3795,0.521430253982544
9378,0.5103850960731506
7030,0.5379648804664612
19027,0.5123734474182129
30371,0.5300093293190002
23582,0.5271332263946533
830,0.5833075642585754
31362,0.375577449798584
28815,0.5466680526733398
2661,0.5123573541641235
24581,0.38064226508140564
30986,0.46407005190849304
10684,0.4442075788974762
25635,0.4488922655582428
10469,0.5188300013542175
22246,0.4472928047180176
7112,0.5711370706558228
2759,0.5371370315551758
29498,0.46463677287101746
5212,0.4931928217411041
8130,0.4195283055305481
10850,0.5954868793487549
25922,0.47687873244285583
4607,0.5279272794723511
4270,0.5282003283500671
2402,0.49452733993530273
27879,0.4611496031284332
28549,0.47756561636924744
18434,0.5329332947731018
12787,0.5648549795150757
23137,0.4592615067958832
85,0.5865253806114197
2130,0.5332768559455872
24702,0.39222782850265503
24505,0.5509243011474609
22785,0.5485729575157166
11885,0.44906359910964966
24785,0.4818320870399475
9321,0.5489392876625061
16499,0.3641323447227478
23628,0.4890916347503662
282,0.5635108947753906
19210,0.5426549315452576
13650,0.4937981963157654
19738,0.5325943827629089
25262,0.37846627831459045
17176,0.541490375995636
2571,0.5190976858139038
31215,0.40857160091400146
26821,0.5893846750259399
20109,0.4927356243133545
8962,0.5505654811859131
17157,0.5210222601890564
22695,0.3871529996395111
26799,0.48316147923469543
30010,0.5522938370704651
16360,0.5634739995002747
16021,0.35165244340896606
16413,0.3198317885398865
18949,0.4850395619869232
21361,0.6905542016029358
20110,0.47309765219688416
7966,0.48993268609046936
6877,0.5288755297660828
19291,0.5125216841697693
31016,0.5527304410934448
22405,0.4926283657550812
18383,0.5325810313224792
190,0.28909826278686523
148,0.4793611764907837
11573,0.46450236439704895
14691,0.49771836400032043
7169,0.4756166636943817
16804,0.5451521277427673
19714,0.5092166662216187
14254,0.47928932309150696
23408,0.5485978722572327
16451,0.4321346879005432
9644,0.43134963512420654
5289,0.5225627422332764
17049,0.4894760847091675
24749,0.610534131526947
3228,0.48251110315322876
14616,0.52647864818573
31698,0.501774787902832
3754,0.5077030062675476
11290,0.5538827776908875
16119,0.5349679589271545
24834,0.3933967053890228
29632,0.5526734590530396
31726,0.5281400084495544
31399,0.5066076517105103
8109,0.48440566658973694
31485,0.4759007394313812
21485,0.49631834030151367
4247,0.4654545485973358
14182,0.47927531599998474
11063,0.5152049660682678
12823,0.5598608255386353
2780,0.5611811280250549
8545,0.41328057646751404
29448,0.42746034264564514
9735,0.5027243494987488
6170,0.5150972604751587
6204,0.48571258783340454
21736,0.47818416357040405
18371,0.43648818135261536
27451,0.5730429291725159
18261,0.48101693391799927
16690,0.25151923298835754
19209,0.5542920827865601
334,0.5236546397209167
13155,0.47554531693458557
17380,0.5589315891265869
2804,0.39875873923301697
24034,0.5437276363372803
29244,0.5422865152359009
12948,0.5500616431236267
24516,0.30741432309150696
1099,0.5455067157745361
22841,0.5721848011016846
22790,0.489621102809906
29634,0.5353841185569763
30831,0.5221470594406128
18185,0.4777163863182068
16306,0.5565103888511658
24640,0.5206549763679504
19293,0.45018497109413147
1530,0.5197647213935852
13081,0.4804021120071411
10616,0.4771522879600525
1622,0.5342506170272827
30668,0.5141410231590271
2502,0.496253103017807
5229,0.5272297263145447
1253,0.5409086346626282
16414,0.5646998286247253
28735,0.501587450504303
5942,0.406099796295166
24999,0.5266861915588379
20013,0.5041698813438416
1269,0.5238651633262634
18124,0.4035622477531433
22677,0.3785690665245056
19574,0.5272021293640137
29903,0.5764553546905518
8508,0.5309781432151794
27086,0.4967220425605774
20667,0.3686944246292114
18422,0.5393919944763184
12895,0.5242815613746643
25871,0.4800223708152771
4810,0.5561861991882324
15992,0.5785709023475647
5431,0.5294024348258972
5948,0.42301785945892334
21636,0.48668089509010315
30325,0.41326287388801575
23662,0.3761642277240753
19906,0.517891526222229
15924,0.528002917766571
18165,0.5759097337722778
4201,0.4677242338657379
