t_id,probability
43947,0.50418621301651
120972,0.4846014380455017
57596,0.4957503080368042
116425,0.5124983191490173
61340,0.4904543161392212
97899,0.5112313032150269
37704,0.4538060128688812
103966,0.49627166986465454
120474,0.4962659776210785
19003,0.50418621301651
115927,0.49627166986465454
116733,0.5124983191490173
129221,0.4957503080368042
16127,0.50418621301651
134098,0.49627166986465454
75262,0.5045326948165894
15306,0.5045326948165894
29815,0.4957503080368042
75867,0.4973866641521454
54052,0.49627166986465454
113818,0.50418621301651
44139,0.5174258947372437
65063,0.5124983191490173
123867,0.4846014380455017
86220,0.5112313032150269
43963,0.4904543161392212
130293,0.5124983191490173
122928,0.4973866641521454
56544,0.50418621301651
110947,0.5156924724578857
96069,0.4957503080368042
17165,0.5124983191490173
77684,0.51104336977005
79630,0.5045326948165894
47618,0.5066672563552856
27915,0.4601135551929474
131369,0.49627166986465454
67315,0.5124983191490173
108752,0.50418621301651
54347,0.5112313032150269
20636,0.5124983191490173
74730,0.5124983191490173
58451,0.4674374461174011
125015,0.4904543161392212
22240,0.4957503080368042
37248,0.5124983191490173
54678,0.49627166986465454
58923,0.50418621301651
62325,0.5112313032150269
121283,0.4601135551929474
65235,0.4863111078739166
115715,0.50418621301651
93169,0.5124983191490173
68801,0.4904543161392212
42629,0.5124983191490173
124562,0.5124983191490173
2783,0.4676310122013092
9867,0.4904543161392212
41050,0.47794076800346375
52711,0.5112313032150269
75066,0.5124983191490173
33898,0.50418621301651
65302,0.4360661506652832
52109,0.50418621301651
56518,0.4957503080368042
47981,0.51104336977005
77379,0.4904543161392212
117259,0.4957503080368042
21940,0.5124983191490173
125627,0.49627166986465454
26068,0.4904543161392212
62824,0.47794076800346375
57056,0.49627166986465454
102774,0.5124983191490173
2647,0.5124983191490173
113179,0.5045326948165894
48367,0.4957503080368042
35497,0.4904543161392212
10897,0.5045326948165894
62297,0.4904543161392212
41235,0.4904543161392212
41154,0.5174258947372437
65981,0.4904543161392212
42049,0.49627166986465454
59096,0.5124983191490173
26197,0.49627166986465454
99832,0.5287438035011292
105392,0.50418621301651
73062,0.5174258947372437
22187,0.4962659776210785
38916,0.5124983191490173
21096,0.4904543161392212
100942,0.4962659776210785
94667,0.4538060128688812
91437,0.5112313032150269
117200,0.5124983191490173
107704,0.4962659776210785
22929,0.4957503080368042
19582,0.5124983191490173
97213,0.5112313032150269
26729,0.4904543161392212
16221,0.5045326948165894
70347,0.49627166986465454
72968,0.5124983191490173
18620,0.5112313032150269
109673,0.4904543161392212
52125,0.5124983191490173
57615,0.4962659776210785
42071,0.5124983191490173
68093,0.50418621301651
1285,0.4940662086009979
85198,0.5045326948165894
18528,0.5124983191490173
129930,0.5124983191490173
43869,0.4973866641521454
71454,0.5112313032150269
100349,0.5174258947372437
5321,0.4973866641521454
127529,0.4863111078739166
36032,0.4973866641521454
123506,0.4973866641521454
10332,0.49627166986465454
71310,0.5124983191490173
103377,0.5124983191490173
119141,0.5124983191490173
15417,0.4973866641521454
56097,0.4957503080368042
117614,0.49627166986465454
1725,0.50418621301651
53227,0.5124983191490173
577,0.5112313032150269
81103,0.4957503080368042
9617,0.5112313032150269
46583,0.5124983191490173
55812,0.50418621301651
130771,0.49627166986465454
49087,0.5045326948165894
77750,0.5045326948165894
132,0.51104336977005
60518,0.4957503080368042
56570,0.4904543161392212
9393,0.5124983191490173
110128,0.4904543161392212
36271,0.5124983191490173
34918,0.4538060128688812
27173,0.5112313032150269
14810,0.49627166986465454
90124,0.5045326948165894
73613,0.49627166986465454
128491,0.5045326948165894
68558,0.4957503080368042
77584,0.5045326948165894
101264,0.49627166986465454
120654,0.5124983191490173
8059,0.5124983191490173
89858,0.50418621301651
41186,0.4973866641521454
20555,0.5045326948165894
130774,0.4957503080368042
54705,0.4973866641521454
17297,0.50418621301651
46464,0.5124983191490173
44136,0.4957503080368042
53541,0.5045326948165894
27990,0.49627166986465454
107158,0.5112313032150269
39645,0.4957503080368042
57038,0.4973866641521454
108630,0.4846014380455017
40706,0.4846014380455017
36304,0.5112313032150269
39554,0.49627166986465454
104,0.50418621301651
104700,0.50418621301651
101849,0.5124983191490173
15829,0.4846014380455017
104852,0.5124983191490173
77459,0.4940662086009979
133575,0.5124983191490173
109308,0.5112313032150269
106316,0.5112313032150269
103456,0.4904543161392212
61118,0.4940662086009979
94481,0.5124983191490173
59186,0.50418621301651
6321,0.5112313032150269
104953,0.49627166986465454
117644,0.5112313032150269
120476,0.4904543161392212
115905,0.5124983191490173
93699,0.5045326948165894
75837,0.4552745223045349
31932,0.50418621301651
121965,0.4973866641521454
119646,0.4957503080368042
96066,0.5124983191490173
90590,0.5172593593597412
125023,0.50418621301651
132608,0.4973866641521454
25461,0.5281909108161926
34001,0.5066672563552856
64485,0.4957503080368042
111160,0.5066672563552856
32579,0.49627166986465454
69030,0.5045326948165894
132559,0.5112313032150269
16119,0.5124983191490173
24413,0.4973866641521454
108028,0.5124983191490173
80139,0.49627166986465454
99752,0.50418621301651
93576,0.5045326948165894
115349,0.5066672563552856
78726,0.5124983191490173
34590,0.4973866641521454
111039,0.4904543161392212
110429,0.4957503080368042
25421,0.5124983191490173
27443,0.4973866641521454
46308,0.5112313032150269
37561,0.4904543161392212
18937,0.5174258947372437
49281,0.4904543161392212
101738,0.5066672563552856
61984,0.50418621301651
59106,0.5112313032150269
3521,0.5124983191490173
101393,0.5124983191490173
36148,0.5138853192329407
16172,0.4973866641521454
78270,0.4957503080368042
50009,0.4904543161392212
32849,0.4846014380455017
30849,0.5124983191490173
134971,0.5112313032150269
131690,0.5045326948165894
76996,0.5066672563552856
79097,0.4904543161392212
121533,0.50418621301651
62510,0.4962659776210785
